user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
Aaliya khan,"Jharkhand, India","Being a simple always💜
BTS 💜 ARMY
Love yourself 💜
don't overthink",2021-08-24 09:46:23+00:00,2,13,222,False,2021-11-25 08:37:57+00:00,"#NamjoonSuperior #GRAMMYs #NamjoonSweet @BTS_twt
Namjoon asked James
🐨: But... James, how about you? You've been in trouble with the ARMY... are you okay?
#BTSxLateLateShow https://t.co/OHQC3vxFX9","['NamjoonSuperior', 'GRAMMYs', 'NamjoonSweet']",Twitter for Android,False
Bamba Tv Kenya,"Nairobi, KENYA","Call us today on 0711 046 046. No Monthly charges, FREE for life! The very best of Digital Television in Kenya.",2014-12-17 12:19:57+00:00,30523,13856,3364,True,2021-11-25 08:36:54+00:00,"Hip Hop Legend, Jay Z, is the most Grammy-Nominated Artist In History with 83 Nods!! #JayZ #Hov #Hiphop #Legend #HiphopArtist #Grammys #GrammyAwards #GrammyNominated https://t.co/aYZRH86B8Z","['JayZ', 'Hov', 'Hiphop', 'Legend']",Twitter for Android,False
crypto tait,Heaven,"Activate your Auto trading robot and go on holiday 💸🤑ROYALQ 
Proudly investor 
 https://t.co/f2pJWZla4h",2012-06-02 05:00:13+00:00,665,1197,754,False,2021-11-25 08:35:57+00:00,Start from nothing. Stop for nothing. #bitcoin money #GRAMMYs #royalq #JobSeekersSA https://t.co/7efLBxGT6m,"['bitcoin', 'GRAMMYs', 'royalq', 'JobSeekersSA']",Twitter for Android,False
Luna Nightingale 🌻👻🎃,"Northampton, England","Singer of Songs, Connoisseur of Cursing, puts the OT in Psychic, will speak as spoken to 😁 MJ and proud plus fuck the Tories with a pineapple ✊🏽",2012-04-10 15:37:05+00:00,1052,632,159142,False,2021-11-25 08:35:47+00:00,@whoisitbad_ If #GRAMMYs was done on actual quality of work there’d be a number of pets with empty shelves and a whole different look to the winners https://t.co/Q0Qyxz1mDG,['GRAMMYs'],Twitter for iPhone,False
KnightBoY ⚡️,"Nigeria,lagos",|Talent Manager|A&R |god of Events|.,2018-04-11 06:59:48+00:00,1121,665,111591,False,2021-11-25 08:35:42+00:00,@RecordingAcad You guys Really Gone so wrong ! This’s Song of the Year 2022 #GRAMMYs https://t.co/pUbIRKr9jS,['GRAMMYs'],Twitter for iPhone,False
Viol Swae,"Lahore, Pakistan.","Rapper-Songwriter | Producer | Audio Engineer 
Wanna Make 🇵🇰 Proud.
Resplendent Sunset: Pt.2 coming 10/12.",2020-04-09 05:20:53+00:00,2,20,88,False,2021-11-25 08:35:34+00:00,"Hmmm, what could this be? 
Announcing on 30th Nov.
#GRAMMYs #rap #raptwitter #sunset https://t.co/YSduGbmwda","['GRAMMYs', 'rap', 'raptwitter', 'sunset']",Twitter for Android,False
𝕡𝕖𝕕𝕣𝕠𝕠¹³,she/her 🤤,18 • 🇵🇭,2021-05-02 16:37:41+00:00,49,77,6507,False,2021-11-25 08:35:20+00:00,"@Laurenc07639696 @joecoscarelli Metacritic scores of #GRAMMYs  AOTY nominees:

86, HTE (27 reviews)
85, evermore (29 reviews)
85, Montero (19 reviews)
83, Sour (20 reviews)
N/A, WE ARE
76, Planet Her (14 reviews)
75, BOMM (7 reviews)
70, Love for Sale (11 reviews)
62, Justice (16 reviews)
53, Donda (19 reviews)",['GRAMMYs'],Twitter for iPhone,False
𝕡𝕖𝕕𝕣𝕠𝕠¹³,she/her 🤤,18 • 🇵🇭,2021-05-02 16:37:41+00:00,49,77,6507,False,2021-11-25 08:35:09+00:00,"@JeileyH @joecoscarelli Metacritic scores of #GRAMMYs  AOTY nominees:

86, HTE (27 reviews)
85, evermore (29 reviews)
85, Montero (19 reviews)
83, Sour (20 reviews)
N/A, WE ARE
76, Planet Her (14 reviews)
75, BOMM (7 reviews)
70, Love for Sale (11 reviews)
62, Justice (16 reviews)
53, Donda (19 reviews)",['GRAMMYs'],Twitter for iPhone,False
N,"London, England",THE SORROWS OF YOUNG NICO.,2011-08-17 08:23:07+00:00,2969,231,960,False,2021-11-25 08:35:06+00:00,not the #GRAMMYs adding Taylor and Kanye because otherwise they will have no streams whatsoever. https://t.co/Cm0OlUi4BP,['GRAMMYs'],Twitter for iPhone,False
𝕡𝕖𝕕𝕣𝕠𝕠¹³,she/her 🤤,18 • 🇵🇭,2021-05-02 16:37:41+00:00,49,77,6507,False,2021-11-25 08:34:58+00:00,"@desirabiIiti @joecoscarelli Metacritic scores of #GRAMMYs  AOTY nominees:

86, HTE (27 reviews)
85, evermore (29 reviews)
85, Montero (19 reviews)
83, Sour (20 reviews)
N/A, WE ARE
76, Planet Her (14 reviews)
75, BOMM (7 reviews)
70, Love for Sale (11 reviews)
62, Justice (16 reviews)
53, Donda (19 reviews)",['GRAMMYs'],Twitter for iPhone,False
𝕡𝕖𝕕𝕣𝕠𝕠¹³,she/her 🤤,18 • 🇵🇭,2021-05-02 16:37:41+00:00,49,77,6507,False,2021-11-25 08:34:40+00:00,"@streamjdb @joecoscarelli Metacritic scores of #GRAMMYs  AOTY nominees:

86, HTE (27 reviews)
85, evermore (29 reviews)
85, Montero (19 reviews)
83, Sour (20 reviews)
N/A, WE ARE
76, Planet Her (14 reviews)
75, BOMM (7 reviews)
70, Love for Sale (11 reviews)
62, Justice (16 reviews)
53, Donda (19 reviews)",['GRAMMYs'],Twitter for iPhone,False
Asma Naseem,,,2009-12-25 22:57:38+00:00,1684,1507,138691,False,2021-11-25 08:34:29+00:00,"Ladies and gentlemen , #AroojAftab sings Mohabbat. Surreal tone.Enjoy .
Wishing her the best in life and #GRAMMYs https://t.co/cgqgfWkl7S","['AroojAftab', 'GRAMMYs']",Twitter for Android,False
𝕡𝕖𝕕𝕣𝕠𝕠¹³,she/her 🤤,18 • 🇵🇭,2021-05-02 16:37:41+00:00,49,77,6507,False,2021-11-25 08:34:27+00:00,"@Xizzle94 @ApeBrook13 @YouDontKnowISH_ @joecoscarelli Metacritic scores of #GRAMMYs  AOTY nominees:

86, HTE (27 reviews)
85, evermore (29 reviews)
85, Montero (19 reviews)
83, Sour (20 reviews)
N/A, WE ARE
76, Planet Her (14 reviews)
75, BOMM (7 reviews)
70, Love for Sale (11 reviews)
62, Justice (16 reviews)
53, Donda (19 reviews)",['GRAMMYs'],Twitter for iPhone,False
Hobnewsgh,,"At hobnewsgh, we give you nothing but credible and comprehensive news. We thrive to provide you with timely news to keep you updated and well informed.",2021-03-04 18:22:30+00:00,128,64,932,False,2021-11-25 08:33:57+00:00,"✅ Newspaper Headlines: Know the latest updates today 

Trends: R2bees AFCON Burna Pochettino Yaw Tog #GRAMMYs prempeh Klopp Mugeez Saskay ghana #Back2Basics Mendy Big Wiz #Wizkid
https://t.co/iXDQ2b5jzq",['GRAMMYs'],Buffer,False
𝕡𝕖𝕕𝕣𝕠𝕠¹³,she/her 🤤,18 • 🇵🇭,2021-05-02 16:37:41+00:00,49,77,6507,False,2021-11-25 08:33:32+00:00,"@biebesthegoat @dojastiddymilk @takecarehours @arisneeds @PopCrave @nytimes Metacritic scores of #GRAMMYs  AOTY nominees:

86, HTE (27 reviews)
85, evermore (29 reviews)
85, Montero (19 reviews)
83, Sour (20 reviews)
N/A, WE ARE
76, Planet Her (14 reviews)
75, BOMM (7 reviews)
70, Love for Sale (11 reviews)
62, Justice (16 reviews)
53, Donda (19 reviews)",['GRAMMYs'],Twitter for iPhone,False
DESIblitz ®,United Kingdom,"https://t.co/oOqWgjhTsX - The UK's multi award-winning British Asian web publication with a unique experience of News, Gossip and Gupshup all with a Desi twist!",2008-04-20 21:25:49+00:00,6505,464,5874,False,2021-11-25 08:33:00+00:00,"Barack Obama is a fan of her music.

https://t.co/nJxfGE7wVe

#AroojAftab #GRAMMYs #Musician","['AroojAftab', 'GRAMMYs', 'Musician']",TweetDeck,False
SUBIN MATHEW,"Kalpakkam Township, India",A die hard chelsea fc fan 💙,2012-05-08 15:49:33+00:00,18,41,181,False,2021-11-25 08:32:46+00:00,Hello all if anyone interested in doing industrial training and internship programs from IBM pls let me know I might can help you #Maanaadu #IBM #industrial #jobopportunity #intenship #TraineeA #GRAMMYs #COVID19,,Twitter for iPhone,False
Neil Morrison,Chile,"Musico y Productor....no se que mas querrian saber.

https://t.co/cnUzz3oHuh
https://t.co/AdXwYlqgUA
https://t.co/070crRI65V
https://t.co/WUxBvLNRaQ",2020-09-26 00:13:59+00:00,73,65,4,False,2021-11-25 08:32:20+00:00,"Who is nominated for Best Pop Duo/Group Performance at the 2022 #GRAMMYs? 

See the powerhouse nominees. ✨
https://t.co/vcORtyagDz",['GRAMMYs'],IFTTT,False
Neil Morrison,Chile,"Musico y Productor....no se que mas querrian saber.

https://t.co/cnUzz3oHuh
https://t.co/AdXwYlqgUA
https://t.co/070crRI65V
https://t.co/WUxBvLNRaQ",2020-09-26 00:13:59+00:00,73,65,4,False,2021-11-25 08:32:19+00:00,Who are this year's top GRAMMY nominees? #GRAMMYs https://t.co/LSAXkw47M1,['GRAMMYs'],IFTTT,False
Neil Morrison,Chile,"Musico y Productor....no se que mas querrian saber.

https://t.co/cnUzz3oHuh
https://t.co/AdXwYlqgUA
https://t.co/070crRI65V
https://t.co/WUxBvLNRaQ",2020-09-26 00:13:59+00:00,73,65,4,False,2021-11-25 08:32:13+00:00,"She's Happier Than Ever. 🎶✨

This is @billieeilish's third consecutive year nominated in the Record Of The Year, Song Of The Year and Best Pop Solo Performance Categories. #GRAMMYs https://t.co/ZKuPN530np",,IFTTT,False
Neil Morrison,Chile,"Musico y Productor....no se que mas querrian saber.

https://t.co/cnUzz3oHuh
https://t.co/AdXwYlqgUA
https://t.co/070crRI65V
https://t.co/WUxBvLNRaQ",2020-09-26 00:13:59+00:00,73,65,4,False,2021-11-25 08:32:12+00:00,".@JustinBieber, @DojaCat, @BillieEilish, @ArianaGrande, and @OliviaRodrigo are the nominees for the star-studded Best Pop Vocal Album category at the 2022 #GRAMMYs.
https://t.co/hsgZVAqk9H",,IFTTT,False
Neil Morrison,Chile,"Musico y Productor....no se que mas querrian saber.

https://t.co/cnUzz3oHuh
https://t.co/AdXwYlqgUA
https://t.co/070crRI65V
https://t.co/WUxBvLNRaQ",2020-09-26 00:13:59+00:00,73,65,4,False,2021-11-25 08:32:10+00:00,".@DojaCat now has 11 total #GRAMMYs nominations, including this year’s eight. 👑

These are her first nominations in six of the categories, including Album Of The Year and Song Of The Year. ✨ https://t.co/tPzAYA0xhD",['GRAMMYs'],IFTTT,False
Neil Morrison,Chile,"Musico y Productor....no se que mas querrian saber.

https://t.co/cnUzz3oHuh
https://t.co/AdXwYlqgUA
https://t.co/070crRI65V
https://t.co/WUxBvLNRaQ",2020-09-26 00:13:59+00:00,73,65,4,False,2021-11-25 08:32:08+00:00,Join us and our Official Spirit Partner @greygoose in raising a glass to this year’s #GRAMMYs nominees. Cheers! #ViveLaVodka https://t.co/EVnCcMUqAz,['GRAMMYs'],IFTTT,False
Neil Morrison,Chile,"Musico y Productor....no se que mas querrian saber.

https://t.co/cnUzz3oHuh
https://t.co/AdXwYlqgUA
https://t.co/070crRI65V
https://t.co/WUxBvLNRaQ",2020-09-26 00:13:59+00:00,73,65,4,False,2021-11-25 08:31:59+00:00,".@JonBatiste is this year's top nominee, with 11 GRAMMY nominations. 👏

His nominations span across 7 fields including General Field categories: Record Of The Year and Album Of The Year. 🎵 #GRAMMYs https://t.co/r8bqamNN7Y",,IFTTT,False
Citizen Kwame 24/7,"Cape Coast, Ghana","News you need, nothing you don't need.",2012-08-31 11:59:22+00:00,1109,1269,4429,False,2021-11-25 08:31:59+00:00,"Ten (10) Things You Should Know About The New E-Levy
https://t.co/Cijyal0sXi 

Man City | #TV3NewsDay | R2bees | AFCON | #RYSENSHYNE | Man City | #GRAMMYs | Yaw Tog | #JoySMS | Poch | Klopp | Warriors",['TV3NewsDay'],Twitter Web App,False
Kit9jaTv™,,"Blogger❕❗ Music Promoter ❕❗Web Designer❕❗
https://t.co/g8UdtYVJZi    ❗ ❕
✉️kit9jatv@gmail.com
 ❗❕#REVOLUTIONNOW",2021-04-17 16:39:51+00:00,127,123,5992,False,2021-11-25 08:31:55+00:00,Justice for Oliver Was Killed By The Police Men at the Checking Point in Taraba For Nothing #Survivor #singyourdialect #FuerzaExatlonMexico #GRAMMYs #GetWellSoonLisa #HappyThanksgiving #thursdayvibes #thursdaymorning #Maanaadu  #BTSxLateLateShow #VILMUN #p1ececommittee #polis https://t.co/RpzXr0MriJ,['Survivor'],Twitter for Android,False
𝓐𝓙 ◡̈🧣,Singapore,✞=♥ // Swiftie in wonderland 💟 𝓈𝑜𝓁𝒶 𝑔𝓇𝒶𝓉𝒾𝒶,2011-03-24 07:56:15+00:00,401,144,6696,False,2021-11-25 08:31:46+00:00,"Check out the GRAMMY NOMINATED Best Latin Pop Album #Revelación 🤩 💿congratulations to @selenagomez FINALLY being a #GRAMMYs nominee!!!!!!!! So well-deserved and way overdue @RecordingAcad

 https://t.co/EO0ovPmEgB",['Revelación'],Twitter for iPhone,False
방탄소년단 ~~PTD_LA🧡💛🤍,🇲🇦,"🐨🐹🐱🐿🐥🐯🐰《BTS》
~
💜
~
《ArMy》

































#PermissiontoDance🧡💛💣






































#방탄소년단
#BTSARMY
#loveyourself",2018-03-10 18:28:49+00:00,15,21,7032,False,2021-11-25 08:31:26+00:00,"I'm so proud of you guys @BTS_twt 💜🥺👏 
We love you so much 💜🔮 I PURPLE YOU 💜🔮 ~🐨🐹🐱🐿🐥🐯🐰💜💫♾
#Got_BTS_right_behind_us #Got_ARMY_Behind_Us #GRAMMYs #AMAs #AMAsBTS #AMAs2021 #BTSxAMAs #Bts_twt #방탄소년단 #BTSARMY #ARMY #BANGTAN #BTSPavedTheWay https://t.co/v9gwbxXEU8",['Got_BTS_right_behind_us'],Twitter for Android,False
kazzie⁷🌱🏳️‍🌈,"Rotterdam, Nederland",•they/them-she/her-he/him• •queer• •army• •soc and ck enthusiast• •tweets without context :)• •18•,2018-07-20 12:54:00+00:00,36,152,3852,False,2021-11-25 08:30:59+00:00,"alright babes i have an important question: im doing an article about the grammy’s for school so i need yalls honest opinions, are the grammys relevant?, can they change the way they work to be more inclusive? and such #GRAMMYs",,Twitter for iPhone,False
Lil Realist X,West Coast,"Alaskan Fisherman and a HipHop artist, 4 albums out! Turnt Up, Maxxed Out, Dedication 2AK49 and Back With A Vengeance",2012-01-24 22:06:47+00:00,808,405,1746,False,2021-11-25 08:30:39+00:00,"🔥You A Queen Though🔥.... I'm thinking music video... homies in tuxedos, girl comin down the stairs in a fly ass dress🤔 make it a Ball? 
Any ideas? #hiphop #pop #love #letsgo #music #GRAMMYs #BlackFridayUpsized
https://t.co/uBSq3NhBw2",,Twitter for Android,False
Hassan Saleem Awan,Pakistan | Oman ,"Management consultant & CEO @EntStratagem, former banker | RT / Like / Follow / Link Sharing ≠ Endorsement | Views are absolutely personal |",2009-04-19 08:44:41+00:00,1930,1101,0,False,2021-11-25 08:30:27+00:00,"Congratulations @arooj_aftab ... wishing you more luck and success. 

#Pakistan #Music #SufiMusic #GRAMMYs","['Pakistan', 'Music', 'SufiMusic', 'GRAMMYs']",Twitter Web App,False
Helen Vitz,,Be that change you want to see in the world. Join “Creative Society”project #CreativeSociety #GlobalCrisis #ClimateCrisis,2021-06-18 09:02:01+00:00,120,414,5265,False,2021-11-25 08:29:29+00:00,This is a great help to modern science #ALLATRAPHYSICS #volcanic #magmatic #geodynamic #Neutrino #Physics #Science #allatratv #society #SCIENTIST #ScientistChallenge #Earth #climate #life #planet #people #CitizenScience #AMAs #GRAMMYs #OnurSeyitYaran #time #electricity #block https://t.co/2fFwmLrwqL https://t.co/T6mcnHr1IC,"['ALLATRAPHYSICS', 'volcanic', 'magmatic', 'geodynamic', 'Neutrino', 'Physics', 'Science']",Twitter for Android,False
Ahmed omar,,8GAMER,2021-11-24 12:46:08+00:00,0,17,0,False,2021-11-25 08:27:27+00:00,"#Asphalt 9 Legends | First rice I won | the car damaged¡¡ #NewGAME #Racing https://t.co/76DrTMNAlE via @YouTube 
#GRAMMYs","['Asphalt', 'NewGAME', 'Racing', 'GRAMMYs']",Twitter Web App,False
🎄Tebogo Koma🎄,"Knysna, South Africa",• “Memento Mori” • 🎮 Entrepreneur • 🎓 Science. ↓ Click Link 4 Bio ↓,2017-01-20 12:44:36+00:00,8044,2433,1305,False,2021-11-25 08:27:00+00:00,"Get an Online Shop for half the price this Black Friday month, with:

• FREE Domain name
• FREE SLL Certificate
• Pay in Instalments

📮WhatsApp: https://t.co/GZwXhIULTw
__
#GRAMMYs Sancho #ICanWithAbsa Chelsea ANC #crypto #fintech Mbaks EFF Reece James #VILMUN #blackfriday https://t.co/OdFgCe57Or",,Twitter Media Studio,False
Belen S,Italia,,2015-04-25 21:36:27+00:00,71,39,22016,False,2021-11-25 08:26:35+00:00,#JustinBieber #Justice #GRAMMYs #Album of the Year https://t.co/YNz4PjIrph,"['JustinBieber', 'Justice', 'GRAMMYs', 'Album']",Twitter for iPhone,False
.,,,2012-08-08 22:55:31+00:00,20201,4667,3811,False,2021-11-25 08:26:00+00:00,Listening to a #GRAMMYs Nominated album 🥰 https://t.co/NrusZF4Xy2,['GRAMMYs'],Twitter for iPhone,False
বিটিএস এর ভালোবাসা,,OT7. BTS ARMY!!!! @BTS_twt,2021-08-24 04:30:16+00:00,39,217,163,False,2021-11-25 08:25:41+00:00,"#GRAMMYs

@BTS_twt 
Here are our Grammy nominees are... https://t.co/AcSz0Yi7k7",['GRAMMYs'],Twitter for Android,False
Sadaf,,,2013-03-20 06:40:42+00:00,79,64,14,False,2021-11-25 08:24:59+00:00,"Congratulations @arooj_aftab ! 
Wish you the best. 

#GRAMMYs #aroojaftabmusic #pakistaniartist #BestNewArtist # https://t.co/gki40ljmm8","['GRAMMYs', 'aroojaftabmusic', 'pakistaniartist', 'BestNewArtist']",Twitter for iPhone,False
Roaringsquid,,Nerd. Writer. Pessimist.,2021-02-25 02:16:51+00:00,8,9,34,False,2021-11-25 08:24:02+00:00,"I hate it when people blame their issues on their zodiac signs.

""I can't come to school anymore, I have cancer"" come on dude, grow up!

#chadwickboseman #QTCC #GetWellSoonLisa #StopHate #GRAMMYs #AlecBaldwin",,Twitter for Android,False
Fede 🐼,,,2019-10-30 14:17:07+00:00,117,81,91126,False,2021-11-25 08:23:36+00:00,"Lance and Seb last weekend

#F1 #lancestroll #AstonMartin #SebastianVettel #QatarGP #Formula1 #GRAMMYs

https://t.co/0d8bm9t4gy","['F1', 'lancestroll', 'AstonMartin', 'SebastianVettel', 'QatarGP', 'Formula1', 'GRAMMYs']",Twitter for Android,False
GREENLAND_FIXED MATCHS,Nigeria,"Hello, I welcome you all to my profile, I sell out my correct scores in different odds and they are 100% accurate. Im available 24/7📡 or +2349058058993☎️🐉",2020-06-21 08:03:29+00:00,1996,4066,549,False,2021-11-25 08:22:32+00:00,Congratulations to all our esteem subscribers that won our game yesterday I have done my own best part congratulations to all Vip members for subscribing here we will always get paid ✅✅ #MaanaaduFDFS #nzpol #bnha335 #VILMUN #Survivor #GRAMMYs #GetWellSoonLisa #polis https://t.co/QvOId3psUI,,Twitter for iPhone,False
🧣,,who am i if not exploited,2016-02-07 10:25:25+00:00,845,116,65347,False,2021-11-25 08:22:26+00:00,"Metacritic scores of #GRAMMYs AOTY nominees:

86, HTE (27 reviews)
85, evermore (29 reviews)
85, Montero (19 reviews)
83, Sour (20 reviews)
N/A, WE ARE
76, Planet Her (14 reviews)
75, BOMM (7 reviews)
70, Love for Sale (11 reviews)
62, Justice (16 reviews)
53, Donda (19 reviews)",['GRAMMYs'],Twitter for Android,False
🧣,,who am i if not exploited,2016-02-07 10:25:25+00:00,845,116,65347,False,2021-11-25 08:22:11+00:00,"@mainpopgirI Metacritic scores of #GRAMMYs AOTY nominees:

86, HTE (27 reviews)
85, evermore (29 reviews)
85, Montero (19 reviews)
83, Sour (20 reviews)
N/A, WE ARE
76, Planet Her (14 reviews)
75, BOMM (7 reviews)
70, Love for Sale (11 reviews)
62, Justice (16 reviews)
53, Donda (19 reviews)",['GRAMMYs'],Twitter for Android,False
Jogobts,United States,"youtuber/Nicely funny,cut animal, jogo bts army Editing  video environment  videos & everything  video channel Tv.",2021-03-27 16:01:53+00:00,813,3011,353,False,2021-11-25 08:21:56+00:00,https://t.co/kDFOtqoYUS Bollywood Fashion 😇😭😇😭😇😭 #GetWellSoonLisa #GRAMMYs #BlackFridayUpsized #AtleticoMilan #p1ececommittee #BTSxLateLateShow #البوليفارد #ปากําลังใจให้ออฟกัน #ประธานบริษัท @JogodishMohajan,"['GetWellSoonLisa', 'GRAMMYs', 'BlackFridayUpsized', 'AtleticoMilan']",Twitter for Android,False
Li⸆⸉ (Taylor's Version)🧣,xe/fae •19,Taylor Swift • DojaCat • Halsey • mcu (and others),2021-04-21 11:19:33+00:00,1309,1286,2386,False,2021-11-25 08:21:49+00:00,"Metacritic scores of #GRAMMYs AOTY nominees:

86, HTE (27 reviews)
85, evermore (29 reviews)
85, Montero (19 reviews)
83, Sour (20 reviews)
N/A, WE ARE
76, Planet Her (14 reviews)
75, BOMM (7 reviews)
70, Love for Sale (11 reviews)
62, Justice (16 reviews)
53, Donda (19 reviews)",['GRAMMYs'],Twitter for Android,False
Hameed Nawab,,Playing with baby,2021-11-24 05:51:38+00:00,1,3,25,False,2021-11-25 08:19:47+00:00,"#Protest 
Basic three points must be raised 
1) timergara must be functional this year 
2) increase kpk seats approx 15-20 in each college
3) saidu dental must be functional
#محمد_صلاح
#الهلال_بوهانج
#ลิซ่า #dolar50 #كورونا
#bankalar #biracialspace #ประธานบริษัท #GRAMMYs",['Protest'],Twitter for Android,False
PhillyCheeze Reviews,"Cedar Rapids, IA","Phillip Smith : Independent Music Reviewer, Amateur Photographer, Blues Foundation member. ( Rock, Blues, Funk, Rockabilly, Americana)✌",2008-11-14 05:04:03+00:00,3390,2995,10595,False,2021-11-25 08:19:10+00:00,Very cool!  😎👍🎶@TheValerieJune #GRAMMYs https://t.co/7ZQ2MXJZ6N,['GRAMMYs'],Twitter for iPhone,False
Taylor Crave (Lite),uplb 🇵🇭,"Taylor, Jungkook, Hospital Playlist | fan account | Semi-accidentally bl*cked 40K; don’t take it personally (DM) | Media not mine unless stated. On semi-hiatus.",2017-10-05 11:05:30+00:00,29436,5576,86640,False,2021-11-25 08:19:05+00:00,"Metacritic scores of #GRAMMYs AOTY nominees:

86, HTE (27 reviews)
85, evermore (29 reviews)
85, Montero (19 reviews)
83, Sour (20 reviews)
N/A, WE ARE
76, Planet Her (14 reviews)
75, BOMM (7 reviews)
70, Love for Sale (11 reviews)
62, Justice (16 reviews)
53, Donda (19 reviews)",['GRAMMYs'],Twitter for iPhone,False
Hameed Nawab,,Playing with baby,2021-11-24 05:51:38+00:00,1,3,25,False,2021-11-25 08:18:57+00:00,"Majority of the Overseas Pakistanis belonging to Khyber Pakhtunkhwa are residents of Peshawar, Bannu and DI Khan. If these Overseas Pakistanis cast their votes in 2023,
#ChinaExposed
#محمد_صلاح
#الهلال_بوهانج
#ลิซ่า #dolar50 #كورونا
#bankalar #biracialspace #ประธานบริษัท #GRAMMYs",,Twitter for Android,False
claothes,N'Goussa                      ,‏‏good,2021-01-02 17:47:34+00:00,62,301,17,False,2021-11-25 08:18:36+00:00,"We offer you the best products with the best prices and quality
we hope you like it
Don't hesitate to buy now👇
https://t.co/FgQQYdXodO
#AtleticoMilan #singyourdialect #GetWellSoonLisa #GRAMMYs #GautamAdani #GOSE_SebongHigh #KocHoldingHaddiniBil #nftcollectors https://t.co/esGYpqKRRL",,Twitter for Android,False
Carolyn Steyn,"Johannesburg, South-Africa","Founder of 67 Blankets for Nelson Mandela Day, JPO board member, human rights activist. Hosts ‘Hot Classic’ on HOT1027FM. Don't respond to DM",2014-01-02 18:46:49+00:00,8460,2003,20315,False,2021-11-25 08:18:01+00:00,It's #TBT #ThrowbackThursday and Happy Thanksgiving to my American friends #JoinCarolynSteyn #CarolynSteyn #2021stForWomen #fearless1st #SouthAfrica #67Blankets #WooliesChristmas #Thanksgiving #ThanksgivingDay #GRAMMYs #HotClassic #FYP #fypシ https://t.co/guBHmVLg9c,"['TBT', 'ThrowbackThursday', 'JoinCarolynSteyn', 'CarolynSteyn']",Twitter Web App,False
Hameed Nawab,,Playing with baby,2021-11-24 05:51:38+00:00,1,3,25,False,2021-11-25 08:17:54+00:00,"IS-KP is a proxy of Pakistan.
Pakistan wants to keep Afghans busy and divided so they don't get time to focus on retrieving their historical territory. #AnarchyinPakistan
#محمد_صلاح
#الهلال_بوهانج
#ลิซ่า #dolar50 #كورونا
#bankalar #biracialspace #ประธานบริษัท #GRAMMYs",,Twitter for Android,False
Benedizione,In the mystery of sounds,,2020-10-18 11:11:26+00:00,538,526,23085,False,2021-11-25 08:17:45+00:00,CeCe Winans have 3 #GRAMMYs nominations. Respect.,['GRAMMYs'],Twitter for Android,False
My Story,"Sekondi Takoradi, Ghana",Man In A Boy 🔥🇬🇭🙏🏻🌎🎶 Musician | Songwriter | Performer | Free Spirit|,2017-08-09 12:01:30+00:00,3179,1555,11196,False,2021-11-25 08:17:34+00:00,"Thank you Tadi🙏🏼💯🔥 
Onto the next one
#MyStory 
#ManInABoy #GRAMMYs #TV3NewDay Neymar R2bees AFCON Klopp #JoySMS https://t.co/MKmfqxTLR1","['MyStory', 'ManInABoy', 'GRAMMYs', 'TV3NewDay', 'JoySMS']",Twitter for iPhone,False
Big Javu🦅,"Dallas, TX","Model for - (not yet)
IG ; @officiallydejavu 
@wikidayo biggest fan 📯🎵💜
SONGWRITER and Composer 
BIGWIZBOY 🦅💨",2020-08-20 12:18:51+00:00,10,45,618,False,2021-11-25 08:17:21+00:00,"No cap
🚫🧢
🎙📝
#wizkid #grammys https://t.co/FMFslBmFws","['wizkid', 'grammys']",Twitter for Android,False
MyInfoGh,Accra Ghana,News Resources Facts,2019-04-18 16:11:34+00:00,18918,8715,44260,False,2021-11-25 08:16:47+00:00,"Bhim Fan Page: Twitter handle dedicated to Stonebwoy’s craft https://t.co/XI4XzOCnSf 

R2bees
UPSA
Ghana - Sign the Petition
Neymar and Mbappe
Real Madrid
Gyakie
#GRAMMYs 
geyhey
Yaw Tog
Steph
Keta
#Back2Basics",,Twitter Web App,False
MyInfoGh,Accra Ghana,News Resources Facts,2019-04-18 16:11:34+00:00,18918,8715,44260,False,2021-11-25 08:16:17+00:00,"Don’t fool Africans – Nigerians react to the absence of Wizkid’s ‘essence’ from Grammy nominations list https://t.co/sWA7Qh1QLW 

R2bees
UPSA
Ghana - Sign the Petition
Neymar and Mbappe
Real Madrid
Gyakie
#GRAMMYs 
geyhey
Yaw Tog
Steph
Keta
#Back2Basics",,Twitter Web App,False
Solo Monk,Unceded Gadigal Country,"#GiveNothingToRacism Not here for your anti-Indigenous, anti-black, procolonial & queerantagonism views. Here for the music, politiX & the magic of ourhistory.",2018-10-24 00:34:53+00:00,5863,1907,43094,False,2021-11-25 08:15:16+00:00,I thought #Grammys were supposed to recognize superior talent.,['Grammys'],Twitter Web App,False
MyInfoGh,Accra Ghana,News Resources Facts,2019-04-18 16:11:34+00:00,18918,8715,44260,False,2021-11-25 08:14:46+00:00,"‘I need to be back home’ – Kanye West vows to “restore” his family with Kim Kardashian amid her new romance with Pete Davidson https://t.co/ZueaXwuz4q 

R2bees
UPSA
Ghana - Sign the Petition
Neymar and Mbappe
Real Madrid
Gyakie
#GRAMMYs 
geyhey
Yaw Tog
Steph
Keta
#Back2Basics",,Twitter Web App,False
