user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
Derek James,EU Citizen,"Political commentator. Holding the Tories to account for their gross mismanagement of #Covid19, #Brexit and #Racism. All opinions my own. #RejoinEU 🇪🇺 🕷️",2014-09-01 10:21:13,38124,1309,73253,False,2020-07-25 07:44:43,"The number of #Covid19 cases and deaths in England is being maintained, but it isn't reducing. Is this the Governme… https://t.co/dXMAVyxPLQ",['Covid19'],Twitter for Android,False
Pratik Das,"Cuttack, India","Pursuing MBBS at MKCG MCH, Odisha.",2015-09-22 08:12:40,112,122,715,False,2020-07-25 07:44:40,"BJP' Rameshwar sharma:Start of Ram Temple will end corona

MP Shafiqur Rehmam: Allow muslims for mass namaz in mosq… https://t.co/ssgV8cAc0r",,Twitter for Android,False
Coronavirus Updates,,"COVID-19 (Coronavirus) Latest News & Statistics.
We post updates 24/7 as they come in, all stats are from official sources.
#Coronavirus #COVID19",2020-03-07 12:52:51,433,1,0,False,2020-07-25 07:44:39,"5 new cases in Estonia 

[8:44 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic","['coronavirus', 'CoronaVirusUpdate', 'COVID19', 'CoronavirusPandemic']",COVID19-Updates,False
Nikki Tolich,Auckland NZ,"Strong believer in human rights & animal welfare
Hate unfairness & bigotry
I tweet what interests & amuses me
Love most sports 
Aotearoa NZ rocks ☺",2015-10-01 22:41:45,6030,5336,137791,False,2020-07-25 07:44:34,"@melulater She didn't escape for ""disrespectful"" reasons but she still escaped broke the law &amp; put the rest of us a… https://t.co/MRIosweR4O",,Twitter for Android,False
Chom Almqvist,,,2020-01-18 11:00:03,13,11,107,False,2020-07-25 07:44:33,#COVID19 #lockdown many countries in our world. We all struggling and more longer distance. Its very sad happening.… https://t.co/mJEaewMnYv,"['COVID19', 'lockdown']",Twitter for Android,False
Youtube.com/c/StuffedProductions,"England, United Kingdom","An Original Comedy Web Series Releasing On @YouTube!
https://t.co/XjyY2kFNEc…

#Funny #Comedy #TeddyBear #Animal #Video #WebSeries #YouTube #SupportIndieFilm",2018-05-02 21:43:33,2591,2603,2476,False,2020-07-25 07:44:28,"https://t.co/ZqDLJMiZBc 

#BorisJohnson #Comedy #Covid19 #Events #Film #Funny #Indie #StayHome #TwitterFilm #Video… https://t.co/GkLcBITT6R","['BorisJohnson', 'Comedy', 'Covid19', 'Events', 'Film', 'Funny', 'Indie', 'StayHome', 'TwitterFilm', 'Video']",Stuffed Productions,False
Clem,West Yorkshire,"Runner, Dad, Leeds Utd Fan, MOT",2010-04-20 22:05:28,189,179,832,False,2020-07-25 07:44:27,@BorisJohnson I don’t understand why customers have to wear masks in shops but staff don’t. They can pass on… https://t.co/rRMhD1krFB,,Twitter for iPhone,False
The Hindu Cinema,"Chennai, India","The latest news and reviews from the world of entertainment, brought to you by The Hindu.",2012-07-05 09:16:32,36713,77,53,True,2020-07-25 07:44:26,"From #BharathiKannamma to #RettaiRoja, as TV soaps in #TamilNadu prepare to air fresh episodes from July 27, we spe… https://t.co/0NjtYPxtxb","['BharathiKannamma', 'RettaiRoja', 'TamilNadu']",Hootsuite Inc.,False
وزارة الصحة ووقاية المجتمع الإماراتية - MOHAP UAE,United Arab Emirates,وزارة الصحة ووقاية المجتمع هي جهة اتحادية ومنظمة للتشريعات الصحية في دولة الامارات العربية المتحدة,2010-04-09 09:31:13,258613,5,101,True,2020-07-25 07:44:21,"Guidance for discharge and ending isolation for COVID-19 Patients.
#coronavirus
#covid19
#mohap_uae https://t.co/0vD64Jv1QH","['coronavirus', 'covid19', 'mohap_uae']",Twitter for Android,False
delthia ricks 🔬,New York,"Award-winning science writer. Author. Citizen Scientist. Bylines: Newsday, Discover Magazine, Journal of the Nat'l Cancer Institute, Ms Magazine, Medical Xpress",2016-05-18 04:18:23,4559,2490,4603,False,2020-07-25 07:44:21,"How does #COVID19 cause the loss of one's sense of smell? The loss, known as anosmia, is temporary but it's the mai… https://t.co/P5Xh2Lqw7J",['COVID19'],Twitter Web App,False
ILoveQatar - Live,"Doha, Qatar","Welcome to Qatar! Official twitter account of https://t.co/rTq5cJwxvC - tweeting news, events, entertainment, tips and guides anytime in #QATAR",2012-05-15 07:10:22,42279,487,2380,True,2020-07-25 07:44:06,"People are complaining they’ve gained weight during #COVID19. For a quick fix, some of them have turned towards cra… https://t.co/2daZxvxBF7",['COVID19'],Twitter Web App,False
Jo Hall,,"Presenter @9NewsAus
Instagram @johall9",2011-08-16 01:15:50,7770,679,5622,True,2020-07-25 07:44:05,The charity using their resources to help struggling pet owners who’ve lost their jobs due to #covid19 to feed thei… https://t.co/ZA13tVJ8iz,['covid19'],Twitter for iPhone,False
"STEMM Equality, Diversity & Inclusion News","Amsterdam, Nederland","News, research and insights on addressing and improving equality & diversity in research, academia and industry in STEMM fields.",2016-06-02 12:05:37,1220,492,682,False,2020-07-25 07:44:05,▶️ Watch the replay! Discussion on the impacts of #COVID19 on gender equality. Speakers include IFC_org's Henriette… https://t.co/niaIUhQbcq,['COVID19'],IFTTT,False
Vilas Hegde,Bangalore,"Founder Director l HostIndia Events & Marketing Pvt. Ltd. l 
Event Management & Integrated Marketing Professional",2010-05-12 15:08:26,58,107,114,False,2020-07-25 07:44:04,"Bangalore Death Rate is 7.6%, Udupi= 0.7% &amp; Mysore  11.67%. (% Death/Total Outcomes). Bangalore was 15+ a couple of… https://t.co/xUYezHQjcL",,Twitter Web App,False
TRUSTproject,,"The EU-funded TRUST Project (2015-2018) developed tools to fight ""ethics dumping"". This account continues to promote equitable partnerships in research.",2016-03-10 10:00:11,561,489,436,False,2020-07-25 07:44:03,European Network of Research Ethics Committees' Tambornino and Lanzerath on what committees should consider for… https://t.co/P068La2N9I,,Twitter Web App,False
mburugachie,Nakuru-Kenya,Clinical medicine practitioner. Citizen of the Republic of Kenya (CORK).,2013-03-01 12:48:59,102,180,1356,False,2020-07-25 07:43:58,"@mougendi @MihrThakar If a person &gt;40 years old suddenly collapses, #COVID19 shouldn’t be among your top 3 differen… https://t.co/Dos3liYOw6",['COVID19'],Twitter for iPhone,False
"Jon Paul, Ed.D.✊🏾🏳️‍🌈",I.E. & L.A.,Professor. National Speaker. Freelancer Writer • #PreWGA • Columnist w/@Grindr • 1 of 2: @LearntPodcast • They/Them • Rooting for everyone Black AND queer.,2015-10-19 07:22:24,16452,2172,185180,True,2020-07-25 07:43:56,"Many of you would give a damn if you really knew how f*cked up it is to get #COVID19. 

Hearing the person you love… https://t.co/mXD0m4EWFb",['COVID19'],Twitter for iPhone,False
🇲🇽Priscilla A. Gonzalez ⚖️🌍👩🏻‍💻,"Texas, USA",pre law student | founder of #podcast @ConvosInTheComm / Grassroots Activist | Hemorrhaging brain cells by the second,2013-08-29 03:53:46,1004,618,12286,False,2020-07-25 07:43:48,Live concerts and events have been mostly canceled in Greece this summer due to the coronavirus pandemic. But the C… https://t.co/f1xLBZRIBV,,"Clearview Social, Inc.",False
Nicole Kuderer,USA,"Translational Oncologist (Biomarkers, Toxicities, Health Outcomes, Clinico-Genomic Big Data, @OncoAlert). Motto: ""Let's make a difference"". Tweets are my own.",2017-11-12 05:30:06,5671,2051,26873,False,2020-07-25 07:43:48,@OncoAlert Negative RCT in NEJM for Hydroxychloroquine incl severe #Covid19. Let’s move our energies &amp; research fun… https://t.co/Dctj1WdjNk,['Covid19'],Twitter for iPhone,False
John O'Connor,cork,"Present @SportingCork with @Ocean_handrail ,@seamusocon and @cian_deasy on @CorkCity_Radio 100.5fm. Available online on @tunein radio app. Sundays ,8-9pm",2011-10-01 14:30:57,2959,1886,16956,False,2020-07-25 07:43:47,"'A wicked enemy': how Australia's coronavirus success story unravelled
#COVID19 https://t.co/nYwV584d1o",['COVID19'],Twitter for Android,False
SouthSTAR Flight RN,"New Jersey, USA","Certified Nurse Practitioner In Trauma/Critical Care. Retired HEMS Flight Nurse. Retired 25-Year U.S. Navy Nurse At Rank Of Captain. Veteran, Husband, Father.",2016-04-27 13:12:23,6,8,947,False,2020-07-25 07:43:44,@bledsoe_wes @realDonaldTrump @VP @PressSec Not close to smartest thing you implied. Only 125 children died in the… https://t.co/Ha9DEDxESm,,Twitter Web App,False
DhakaTribune,"Dhaka, Bangladesh","Dhaka Tribune is the fastest growing English daily in Bangladesh. News, views & features from Bangladesh and the world.",2012-08-14 09:01:02,311933,190,55,False,2020-07-25 07:43:41,#WHO chief scientist sees no #Covid19 herd immunity yet https://t.co/ctoOfNTcA6,"['WHO', 'Covid19']",Twitter Web App,False
Rofl Republic,जय हिन्द 🇮🇳,"#StayHomeStaySafe

हिन्दू हूँ, संघी नहीं!

Retweets, follows aren’t endorsements.",2009-04-06 18:14:16,29683,808,126299,False,2020-07-25 07:43:37,"India's first CM to test #COVID19 positive. 

#BJPfailsCoronaFight https://t.co/qe8ANxYvuH","['COVID19', 'BJPfailsCoronaFight']",Twitter for Android,False
Hiteshmishra,India,"naturelover, cricketlover, gamer, Indian.

Preserve and cherish the pale blue dot.🌍
The only home🏫we have ever known.",2020-05-14 08:57:05,72,77,165,False,2020-07-25 07:43:37,"The first in recent times, that a world leader is openly suggesting the #rebirthoftheUN 😲🤨
#NarendraModi #india… https://t.co/Ik3ieXEdlA","['rebirthoftheUN', 'NarendraModi', 'india']",Twitter for Android,False
First India,"Jaipur, India",Welcome to the Official Twitter page of First India Newspaper. Follow us for the latest updates. #FirstIndia,2019-04-04 10:16:38,5706,202,118,False,2020-07-25 07:43:36,"#Bhopal | An ambulance arrives at the residence of Madhya Pradesh CM Shivraj Singh Chouhan, after he tests positive… https://t.co/WYVLXqyXIs",['Bhopal'],Twitter Web App,False
Prudent Media,"Panaji, Goa",Prudent Media is number one TV channel of Goa pertaining to news in English & Konkani and also several edutainment programmes.,2011-09-28 12:33:48,30007,31,36,False,2020-07-25 07:43:36,"Another Covid-19 death in ESI hospital; 85 year-old patient from Sankhali passes away; was admitted on 11th July
#Goa #Covid19","['Goa', 'Covid19']",Twitter Web App,False
Mt.BooksHighPressure,,"Discovered cultivation chat group. I'm average devops. I'm learning twisted, django, drupal and html5, css, js. Author of PyBuildTool python version of grunt.js",2011-03-12 09:11:03,134,413,1119,False,2020-07-25 07:43:35,"&gt; In the #COVID19 age, a #FaceMask might be a powerful #marketing tool to raise #BrandAwareness.","['COVID19', 'FaceMask', 'marketing', 'BrandAwareness']",Twitter for Android,False
Kevin,"Tennessee, USA",Dad. Husband. Teacher. CrossFit. Cheeseburgers. Views my own. ✌🏽✊🏽,2019-12-11 16:02:06,101,264,804,False,2020-07-25 07:43:35,It just dawned on me that there are going to be an untold number of interns/student teachers and fresh college grad… https://t.co/dgaJ63JnN5,,Twitter for iPhone,False
me,,,2015-12-26 16:18:09,1011,1107,10402,False,2020-07-25 07:43:33,🤦🏼‍♀️bbc tv presenter correcting an expert on the government’s handling of coronavirus epidemic 🤦🏼‍♀️Mr tv presente… https://t.co/YPO5YCiGLs,,Twitter for iPhone,False
IZAFoodie,"Miami, FL via Trinidad",(I is a Foodie) A transplant #Trini living in Miami & a true #foodie. Follow my #food adventures in #Trinidad #Miami & beyond. Follow @izatrini,2014-02-05 01:24:23,397,422,470,False,2020-07-25 07:43:32,"South Florida 100: Civil unrest, schools, voting, the environment and remembering Congressman Lewis...… https://t.co/MOkkMAk2v3",,dlvr.it,False
🇮🇶🇸🇾 غدي فرنسيس 🇵🇸🇱🇧,beirut,"Lebanese Journalist Writer- tv anchor. (book on syria).I shoot,edit,and write documentaries.GAIAMEDIA services company-consultancy-campaigns-training-production",2010-08-30 14:16:01,102050,2604,36257,False,2020-07-25 07:43:27,"Weekends are for staying in. Especially since everyone wants to go out and mingle.

Knowing that some of these “poo… https://t.co/B5TxynMHZ3",,Twitter for iPhone,False
Lue Stahm,Germany,"Autor/Author 
Welten(R)Evolutionen9.0 / Worlds(R)Evolutions9.0 
Freedom, Peace, Individuality, Prosperity, Environment, Animals...
https://t.co/BSZT1uJdpj",2012-12-18 14:32:52,9698,9309,2176,False,2020-07-25 07:43:25,"#CoronaVirus #Covid19 #ClimateChange #Migration #Terrorism 9/11
..The huge manipulation in recent history became ob… https://t.co/zlrXwFMErO","['CoronaVirus', 'Covid19', 'ClimateChange', 'Migration', 'Terrorism']",Twitter Web App,False
Duane Mellor,Birmingham / Leicestershire 🛡,Moving into medical education @AstonMedicine,2012-02-26 09:00:33,6420,641,7089,False,2020-07-25 07:43:25,Add to this the conflation in the reporting stating the increased risk of death from #COVID19 for those with a BMI… https://t.co/ddhSSD0Yl1,['COVID19'],Twitter Web App,False
Dopepeddler jacks grace,,Gambler,2020-06-02 13:31:21,408,1241,602,False,2020-07-25 07:43:24,@adekoya40 Morning here and happy weekend and I’m cashing out big with your fixed matches l bought from you on your… https://t.co/dA9LVEK1kD,,Twitter for Android,False
Deepak Dwivedi,"नई दिल्ली, भारत","Chairman | Chief Editor | Dainik Bhaskar Noida, Global Philanthropy Media Net #DevlopJournalism (#RTs not endorsement) 
Chairman @SDGChoupal @Rotary @Indiaat75",2017-08-18 16:34:16,870,2526,4614,False,2020-07-25 07:43:22,"Partnerships , Collaborations are critical and have become more so during and post #COVID19 people coming together… https://t.co/eAiLZc104I",['COVID19'],Twitter for Android,False
The Times Of India,New Delhi,"News. Views. Analysis. Conversations. India’s No.1 digital news destination, world’s largest-selling English newspaper - A Times Internet Limited Product",2010-04-19 10:50:15,12978729,505,5,True,2020-07-25 07:43:21,"Bhopal: An ambulance arrives at the residence of Madhya Pradesh CM @ChouhanShivraj, after he tests positive for… https://t.co/lgFptRGMw7",,Twitter Web App,False
Backchod.Launde.ke.Memes,"Madhya Pradesh, India","Memes, fun and nothing.
Insta id - https://t.co/6W1ElctD9z.memes
Go Follow",2019-09-19 13:59:56,1,50,44,False,2020-07-25 07:43:17,"Now the limits are crossed. The students of #class12mpboard are waiting for there results, but what @MP_MPBSE doing… https://t.co/HnXgoZumU0",['class12mpboard'],Twitter for Android,False
Caribbean Business Report,,Bringing you the truest essence of the region with INTEGRITY and RELIABILITY,2019-07-05 22:52:12,160,24,37,False,2020-07-25 07:43:16,St Kitts-Nevis Prime Minister Dr Timothy Harris says the Eastern Caribbean Central Bank (ECCB) is expecting between… https://t.co/gYcRO7g0Jf,,Twitter Web App,False
Cathy,,"❤️🐶, 📚📖, science, 📺 (lots of news these days). Greyhounds Make Greyt Friends! Adopt a greyhound ❤️my Lovey #mutt #fibro #disability she/her/hers",2008-06-09 08:24:38,1822,3689,136203,False,2020-07-25 07:43:12,One of the ironies of #COVID19 is all of the people grinding their teeth to dust but too afraid to go to the dentis… https://t.co/uBGrWS5W7g,['COVID19'],Twitter for iPhone,False
GeoBoy ☔,Jannah Insha Allah,Geologist ⚒||Cyber Guru 💻||Deen Ova Dunya||Mum❤||Manchester United⚽||A Proudly son of nobody Passionate to become somebody.,2017-11-22 14:22:32,864,1245,7788,False,2020-07-25 07:43:12,"By now SS 3 for don dey post done and dusted shaa 😂💔
#COVID19",['COVID19'],Twitter for Android,False
scarlet monahan,United Kingdom,"looking in-looking on,
making art, still trying to work out the difference between a smile & a grin
photographic artist sculpture poet controversial celebrity",2011-05-03 23:23:17,336452,23823,549522,False,2020-07-25 07:43:10,Alan 4 Things you must never do. https://t.co/19rWVd25Vw #SocialDistancing #Dominicummimgs #covid19 #coronavirus… https://t.co/ZgmU94ilyP,"['SocialDistancing', 'Dominicummimgs', 'covid19', 'coronavirus']",autotweet scheduler,False
GlobalPandemic.NET,WORLDWIDE,Breaking News & Critical Information to SURVIVE the Coronavirus Outbreak / Civil Unrest,2010-07-13 21:58:05,26109,26003,2,False,2020-07-25 07:43:09,"ALERT: Covid-19 is impacting how weather experts issue hurricane
forecasts - Global Pandemic News | #Coronavirus… https://t.co/wpdu2gEE5s",['Coronavirus'],GlobalPandemic.NET,False
Ajay_Vaseegaran,india,"Human-Indian-Cinephile, I tweet when I want to Know- RTs are not  endorsements!",2019-10-24 10:06:26,872,4170,8842,False,2020-07-25 07:43:07,"A 35-year-old #COVID19 positive man in home-isolation dies by suicide in Patna, Bihar. 
Just read this in @ANI! Thi… https://t.co/ftz8z628lJ",['COVID19'],Twitter for Android,False
TheUpdater_,,"Follow & Turn On Notification For on-time COVID19 UPDATES ACROSS INDIA.                                              





Telegram: https://t.co/if8nfGp7No",2020-05-30 08:40:55,1561,10,3884,False,2020-07-25 07:43:05,"✳️ #Himachalpradesh MID-DAY BULLETIN | 25 July 2020

📌38 new cases,1 recovery &amp; 1 death reported today till 9pm.

📌… https://t.co/YgyJCU0mXx",['Himachalpradesh'],Twitter for Android,False
Gita Kamath 🇦🇺 Australian High Commissioner,Consular: +27 12 423 6000,"High Commissioner to South Africa, Botswana, Eswatini, Namibia & Mozambique. Ambassador to Angola. High Commissioner designate to Lesotho.",2013-04-05 09:34:19,4456,791,2234,True,2020-07-25 07:43:03,South Africa’s @MO_cpchildren strives to improve the quality of life for children with cerebral palsy and their fam… https://t.co/HTS26tztrl,,Twitter Web App,False
Yaashvi Pharmacy,"Noida, India","We provide low cost and best quality pharmaceuticals to the public.
You can also avail the benefit of delivery at the comfort of your doorstep",2020-06-05 07:36:45,1,5,5,False,2020-07-25 07:42:59,"We will continue to safely maintain our operations👩🏻‍⚕️
Your health is our PRIORITY ☘️
Free Health Check up Camp by… https://t.co/Ip32DUFEsE",,Twitter Web App,False
Oommen C. Kurian,New Delhi,"senior fellow, health initiative, @orfonline 

| ex Oxfam, ActionAid, CEHAT, https://t.co/5YhmnMfzdR | 

#HealthForAll #SDGs #UHC. 

Views are personal.",2008-01-11 07:15:12,5977,1682,12675,False,2020-07-25 07:42:57,I was recently asked how #COVID19 burdened further an already burdened healthcare system in India. Here is my answe… https://t.co/pqvnSDB3Wz,['COVID19'],Twitter Web App,False
Youtube SEO expert,Bangladesh,"A professional digital marketer, mainly servicing on Youtube on page seo and promoting videos on social media. Also expert on SMM, email collection & proofread",2018-07-09 19:56:54,235,386,24,False,2020-07-25 07:42:56,"A fantastic YouTube Video SEO gig service for optimizing Title, Description, Tags, HashTags, End Screen, Cards, Sub… https://t.co/XYqSL50hyr",,Twitter Web App,False
DD News,"New Delhi, India","Official Twitter account of DD News, the Public Broadcaster of India. हिंदी में @DDNewsHindi. Follow us on- https://t.co/hUdIpLotbt",2013-01-18 13:04:45,2958527,49,849,True,2020-07-25 07:42:55,"Amid #COVID19 pandemic, senior citizens in Chennai serve as inspiration

HERE'S HOW: https://t.co/zGaMektN8U https://t.co/rs9JkYP2lt",['COVID19'],Twitter Web App,False
Global Times,"Beijing, China","China's national English language newspaper, under the People's Daily. Apps: https://t.co/pKmPtcE99D",2009-06-22 12:41:39,1888055,516,282,True,2020-07-25 07:42:53,"As the #COVID19 pandemic keeps pummeling the global air industry, China Eastern Airlines set up a new branch in Xia… https://t.co/wxJUcj76fJ",['COVID19'],Twitter Web App,False
Mark Pesce #FlattenTheCurve,Sydney,Futurist& inventor & author & educator & speaker. Multi-award-winning columnist @TheRegister. @IEEESpectrum. Award-winning podcaster @nextbillionsecs.,2007-04-01 03:40:29,44898,13664,3143,False,2020-07-25 07:42:53,"Another not-great day, Australia, with a 2.61% day-on-day rise in #covid19 cases. Tomorrow we'll likely pass South… https://t.co/dkjDItTrD4",['covid19'],TweetDeck,False
The Times Of India,New Delhi,"News. Views. Analysis. Conversations. India’s No.1 digital news destination, world’s largest-selling English newspaper - A Times Internet Limited Product",2010-04-19 10:50:15,12978729,505,5,True,2020-07-25 07:42:53,Bihar: A 35-year-old #COVID19 positive man in home-isolation dies by suicide in Patna City's Malsalami Police Stati… https://t.co/2MnRcuWSU4,['COVID19'],Twitter Web App,False
Aidan,Australia,Avoid the Marmot,2009-05-20 05:02:50,308,262,24736,False,2020-07-25 07:42:38,"Early days, but very encouraging signs for this therapy to reduce the worst effects of #COVID19 

https://t.co/K3Fq5uuOFO",['COVID19'],Twitter Web App,False
venda_Rockstar, Joburg ,My family is everything. FC Barcelona & Khosi  my Teams. All the praise belongs to God.,2011-11-15 19:34:37,1644,2135,17162,False,2020-07-25 07:42:29,"We knew they would loot the 500Bn, We know they won't change they just want to keep the ""change"".

Come Next Electi… https://t.co/laZE1aUdI5",,Twitter for Android,False
Gerald Johnson,,,2009-08-05 01:29:51,112,540,1627,False,2020-07-25 07:42:28,If @realDonaldTrump isn't willing to  send his own kid back to school then why is he willing to risk other family's… https://t.co/wvH8HS8VNR,,Twitter for Android,False
paid talkative,"rivers,portharcourt",I'm happy to share my world with y'all ☺️🙂🤗,2019-07-24 12:51:30,1437,1834,3933,False,2020-07-25 07:42:26,"If I learn how to wink like this😂 it's over for y'all my Twitter people ☺️😊

#BBNaijia #bbnaijalockdown2020… https://t.co/JdWO82r7Im","['BBNaijia', 'bbnaijalockdown2020']",Twitter for Android,False
RG,,"loves God, my family,reading, music, traveling & politics",2013-09-05 06:19:37,468,20,11551,False,2020-07-25 07:42:24,"Hey Amy, since teachers can march in a protest then they can teach students. If the comeback is they're outside. Th… https://t.co/Qsm0cH1LWG",,Twitter Web App,False
TMcC,Scotland,"Love Family , Celtic FC, Nursing and putting my tuppence worth in at any opportunity. Foreign.All my own views",2011-09-24 18:35:53,1024,1233,58279,False,2020-07-25 07:42:24,Food banks are the result of Tory austerity and mismanagement of financial support during  #COVID19. @DominicRaab t… https://t.co/SYaEUAZTnE,['COVID19'],Twitter for Android,False
Dr. ir Johannes Drooghaag (JD),"Germany, Europe",Proud Dad ° CEO of Spearhead Management @Spearheadman https://t.co/Bl2EuWOwed ° Content creator at #GotAMinute @minute_got ° @JD_Publishing 🇳🇱🇪🇺,2015-08-18 13:57:19,26647,4157,186740,False,2020-07-25 07:42:23,"🔵 Coronavirus latest: German state leader says second wave is 'already here'

#COVID19 #coronavirus #Germany… https://t.co/JrIPPhD9fq","['COVID19', 'coronavirus', 'Germany']",Twitter for iPad,False
PRMAC_Consulting,"Victoria, British Columbia","One's dignity may be assaulted, vandalized and cruelly mocked, but it can never be taken away unless it is surrendered. ~ Michael J. Fox",2014-11-24 20:01:20,9436,8833,102693,False,2020-07-25 07:42:18,Very curious indeed. Have to wonder also just how low-balled stats are globally re: #COVID19 cases &amp; actual mortali… https://t.co/Y33MQrZiVG,['COVID19'],Twitter for iPad,False
BETLINK FIXED MATCH🤝🏽 🤝🏽 🤝🏽,"Lagos, Nigeria","https://t.co/vAAwZPvzuT
JOIN US TODAY FOR BETTER TOMORROW",2020-05-23 09:40:43,159,651,189,False,2020-07-25 07:42:08,#ACHIEVING #success IS NOT BY FORCE 🌹BUT FOR THOSE WILLING TO TAKE A STEP AND WORK FOR IT.❤✅🌹* *NO STORY NO GLORY A… https://t.co/Szqpbt7FiM,"['ACHIEVING', 'success']",Twitter for Android,False
Health World Data,Brazil,"HWD is a project created by Giovanni Soares, which consists of showing reliable and direct information related to the health area.",2020-04-10 17:05:25,60,8,11170,False,2020-07-25 07:42:07,"#World🗺️ #Covid19
➖➖➖➖➖➖➖➖➖➖➖
➕ 24,442 New Cases,
➕ 1,155 New Deaths,
➖➖➖➖➖➖➖➖➖➖➖
➡️ 15,955,887 Cases,
➡️ 643,040 D… https://t.co/RQXT53YpyU","['World', 'Covid19']",HWD,False
Manish Gupta,India,"| Full-Stack Developer | | Web | | Desktop | | Android | 
| Freelancer | | Graphics Designer | @android @reactjs @github @adobe #javascript 😎",2012-09-16 11:39:08,302,2354,25800,False,2020-07-25 07:42:06,"Software Engineer Arrested after Hacking into Database of Company to Get Back His Job
#SoftwareEngineer #programmer… https://t.co/ldf7MJuYMa","['SoftwareEngineer', 'programmer']",Twitter for Android,False
RoslynByfieldTherapy,London,"Psychodynamic BACP accredited counsellor (Waterloo).I tweet about mental health, therapy and wellbeing. Member of Maudsley NHS Mind and Soul Choir.",2011-12-22 08:59:56,1670,1055,42668,False,2020-07-25 07:42:02,No wonder if they're as dirty as mine was prior to #COVID19. #exercise #r4today One in three public leisure centres… https://t.co/TfDSalGLna,"['COVID19', 'exercise', 'r4today']",Twitter Web App,False
Wellcome,Global,"We're a health research foundation. We support scientists, take on big health challenges, campaign for better science & help everyone get involved in research.",2009-01-31 23:30:47,181109,1886,15690,True,2020-07-25 07:42:01,"Too often, research helps less than 1 in 10 of the global population 🌍  

But when it comes to #COVID19, science ha… https://t.co/NPk3ctFSvq",['COVID19'],Sprout Social,False
Shubhash Wostey,,"Heading Refugee and Statelessness Unit in🇺🇳#UNHCR-Juba, #SouthSudan🇸🇸. #WithRefugees #WithStateless #WithIDPs #HumanRights #WorldAffairs #नेपाल🇳🇵",2009-07-09 06:03:31,1725,531,485,False,2020-07-25 07:41:59,"Context of @rabimishra's cartoon, for those who can't read Nepali:

#Nepal's Supreme Court recently
➡️granted bail… https://t.co/HkAZLXTuom",['Nepal'],Twitter Web App,False
HiFrequency,,Everything skeptik...,2020-06-14 08:00:43,11,136,551,False,2020-07-25 07:41:50,The #MSM is the real virus 🦠 #COVID19,"['MSM', 'COVID19']",Twitter for iPhone,False
uSma Kumalo ,Azania☂- ZA🇿🇦,"Xenophobic Investigative Fellow, metrosexual, scriber. Sapiosexual. Writing is my passion - I'm not part of the please like me brigade #SLLM #PanAfricanist.",2013-05-24 18:50:48,3027,2786,5576,False,2020-07-25 07:41:50,#COVID19 is a crime scene.,['COVID19'],Twitter for Android,False
Medica Hospitals,India,Eastern India's largest and fastest growing #healthcare brand.,2017-09-26 05:52:31,811,3566,2435,False,2020-07-25 07:41:47,"Ms Sarita Maskara, a 57-year-old won the battle against #Covid19. We wish her a healthy life ahead. #Healthcare… https://t.co/hUt7O5ibPO","['Covid19', 'Healthcare']",Twitter for iPhone,False
ANI,India,"Asian News International. Multi-media news agency, content for information platforms: TV, Internet, broadband, newspapers, mobiles https://t.co/PjGRhL4qvg",2011-08-16 05:23:41,4515322,0,0,True,2020-07-25 07:41:46,"Bhopal: An ambulance arrives at the residence of Madhya Pradesh CM Shivraj Singh Chouhan, after he tests positive f… https://t.co/MCNPFDU8k7",,Twitter Web App,False
C19,,"C19 pandemic updates /// 
Curated / breaking news  /// science / data / macro / geopol / cybersec / OSINT /// 
Analyst",2017-05-17 22:52:46,4001,3459,14852,False,2020-07-25 07:41:45,"Testing bottlenecks continue to be an issue.

#Covid19 #coronavirus https://t.co/vRIk8Hos0g","['Covid19', 'coronavirus']",TweetDeck,False
melissa nolas,#london #athens,#undisciplined | co-directs @childhoodpublix & children’s 📸 archive | co-edits @_entanglements_ | #multiple #flâneuse #desirelines #thepersonalispolitical,2011-01-02 22:42:36,1704,3199,16678,False,2020-07-25 07:41:44,"“This is a manmade crisis which has a huge disproportionate effect on women” 

#childcarecrisis #COVID19  https://t.co/eehQ592Z0F","['childcarecrisis', 'COVID19']",Twitter for iPhone,False
Chandra Prakash,India,"Director ,IndianAssist UAE. Ex-State Committee (BJP NRI Cell ) Central Committee IPF (UAE) PersonalTweets. RT not endorsement's FB: https://t.co/qOUVsEFdyD",2009-03-25 12:30:29,3720,2158,5313,False,2020-07-25 07:41:43,"!!! Get Well Soon !!!

Be Positive about your health condition..But Get Negative From #Covid19  @ChouhanShivraj… https://t.co/ol6TJHLv4J",['Covid19'],Twitter for iPhone,False
Santosh kalamata,India                     ,Take it easy 🤛🤛🤛,2017-04-07 13:03:27,9,39,5576,False,2020-07-25 07:41:41,"https://t.co/01nN9aJvUZ
Small news bulletin here
#caronavirus2020  #cyclone #india #COVID19 #America  #chainaamerica #chaina","['caronavirus2020', 'cyclone', 'india', 'COVID19', 'America', 'chainaamerica', 'chaina']",Twitter for Android,False
